index,reward,los_reward,wm_penalty,wm_dot_penalty,safety_penalty,steps
3719,-3454.116580939146,-3663.0936227984334,-3.856557900393131,-14.13122932706569,-112.49473714991011,1620
3720,-3690.5837182759337,-3915.2163627148775,-3.001558526934546,-11.382956739219916,-124.16755194767731,1682
3721,-3880.6018945047003,-4114.9205097869235,-4.243238921515457,-9.24639590397984,-131.08679042417378,1756
3722,-2984.0647128352844,-3178.3177543018332,-1.8126744203754983,-6.0917917176916285,-98.92432229327336,1342
3723,-3391.485742726311,-3587.542397564847,-3.6419174857878858,-8.268294499145837,-112.08988734434476,1537
3724,-3088.1059077047817,-3269.3558289953617,-2.8140347923362743,-10.019345356397956,-106.04490332778667,1479
3725,-3689.158228442889,-3915.962064413694,-2.650571216515346,-8.445803333072238,-117.68262575435213,1687
3726,-3199.2192461298714,-3407.382598681998,-2.453707695357447,-8.501163120319287,-111.36394211955829,1431
3727,-3494.175097197106,-3714.4143301881463,-4.609659656941823,-9.48254718749577,-113.13521108615454,1580
3728,-3590.635029204153,-3810.9515354034124,-3.6670371403783664,-13.656605089573736,-113.58665274980575,1635
3729,-3590.7666275978786,-3810.122752299552,-2.8889410113312133,-11.04199294692898,-117.83825802470724,1650
3730,-3448.114628307537,-3651.76439360686,-4.431222447101983,-11.138867165286806,-114.20132490629119,1569
3731,-3728.618753794139,-3961.969003798527,-2.9481325014963047,-9.423449438510596,-120.07898349545778,1688
3732,-3973.8551703018343,-4203.318270681103,-4.488935426490412,-14.895914342462165,-137.24465493570744,1775
3733,-3131.6238068304856,-3333.635232153156,-2.009920676837048,-6.4038106302078575,-102.63431463793438,1394
3734,-3089.25,-3304.431071531931,-2.367118809455789,-5.804375103484694,-108.97480529890049,1373
3735,-3274.670734159252,-3484.9426070967897,-3.895716307548566,-8.872590318530365,-112.52800690803659,1490
3736,-2972.25,-3180.547597241199,-1.9984660035025943,-4.074747476153492,-105.04372607130885,1321
3737,-2983.5,-3192.7048677345347,-1.8541637824829396,-4.863314635866176,-105.27775122235643,1326
3738,-3230.6588160604992,-3441.8306261106595,-2.760984841382347,-7.327555181410474,-112.37895653913489,1452
3739,-3452.254780308869,-3671.5771698203403,-2.3112459706178194,-8.769627253252597,-113.36062085270244,1565
3740,-3149.266977169301,-3332.1610825025773,-3.2318257908687253,-6.54494467535158,-108.43971894017278,1413
3741,-3118.905887011852,-3320.1551973043215,-2.4953696968027366,-7.6882077578444035,-102.82032629533755,1421
3742,-3324.7588929380604,-3554.4961184749263,-3.5533586834670494,-7.303355522811393,-116.66752997415328,1478
3743,-3305.701340787299,-3485.561748266491,-4.173994778324508,-8.881173313483144,-113.05746855906376,1486
3744,-3076.9180087070395,-3287.860195554244,-2.6849269676298158,-4.908619170437686,-108.82222680499615,1368
3745,-3183.75,-3405.3285880808858,-2.315898482858261,-6.709558572555006,-112.53874873140865,1415
3746,-3405.6457874214334,-3638.90634262591,-2.353808648039255,-8.172360190079521,-118.64327858545481,1514
3747,-2911.5,-3115.954527400897,-1.7459715790711305,-2.88605977841657,-102.87929901720752,1294
3748,-3138.8574293908487,-3346.6933234868707,-3.601981804405055,-6.985264062860234,-111.61032753786742,1399
3749,-2962.9909761136246,-3162.8830238548385,-1.856030383603701,-4.149622324543769,-104.62908993625668,1318
3750,-3146.2253536825483,-3359.787484573125,-4.120701753278491,-8.436200361295349,-111.47743855303828,1399
3751,-3122.3579506986016,-3063.4329850644026,-2.065612420621424,-6.970457732608093,-108.18173032954758,1404
3752,-2988.0,-3196.6522050122962,-1.663621623360813,-4.294349541769926,-105.10610009545469,1328
3753,-3198.343470754738,-3367.4110421914356,-2.514840733861586,-8.532066464840883,-94.81894832297982,1436
3754,-3224.0941939167087,-3379.283355217509,-4.602738929921607,-16.885312713488492,-115.51623566715539,1750
3755,-2985.75,-3194.231796325326,-1.635227696987079,-3.7754723934886734,-104.91717905118705,1327
3756,-3626.2437798972187,-3836.8279342919172,-4.072715117337278,-10.058027461751628,-115.36040391631863,1634
3757,-3321.110227451991,-3532.6355156176937,-4.43504305435024,-10.237460506678996,-111.31291668254484,1540
3758,-3360.070558027352,-3565.257049456591,-2.5097151720888218,-8.560532707453595,-119.23691638035459,1502
3759,-3389.2517872068647,-3606.0192252005527,-2.7661939697403146,-10.247799540610941,-111.11304731296636,1536
3760,-3803.503497582039,-4006.197375645201,-3.753881763697015,-13.145721250421744,-119.9198467360663,1756
3761,-3645.518921551854,-3844.9712546641235,-2.32801987434903,-7.744946080565579,-111.52372884396077,1693
3762,-2878.1891569007553,-3060.2553811607168,-1.8453894747216926,-5.502438201976708,-100.8501529205775,1339
3763,-3676.596319652934,-3911.8062340516935,-3.1416120350888446,-11.724837167555496,-119.84126667278244,1658
3764,-3733.1610239355678,-3958.0840701125767,-3.1584787700007695,-12.29995167646054,-121.481616398139,1718
3765,-3806.8674916313307,-4030.619970577194,-4.486972036534389,-14.75822438344817,-117.91316260849118,1759
3766,-3068.50666973992,-3261.4619917142304,-1.8759627994197186,-5.139031320093688,-104.01910614935913,1372
3767,-2857.5,-3058.198977457519,-1.6839230722753973,-2.5152081850014394,-100.9823871762795,1270
3768,-3603.085215904681,-3834.8348512037123,-2.880861471862868,-11.341416029841994,-123.19878443062368,1612
3769,-3311.3798951686204,-3519.9144187285624,-2.227306107807538,-7.264324287958559,-118.22007684096532,1491
3770,-3584.8785167343285,-3793.5337758182604,-2.7478688599524994,-8.770091240280857,-114.27843905851158,1627
3771,-3243.862149920118,-3445.423044912814,-3.9136115405553014,-9.564101323905076,-104.82407906843942,1497
3772,-3558.137573059878,-3759.1242239383437,-3.331404204854441,-10.594320046166501,-118.40283443326163,1626
3773,-3000.000611642786,-3187.9965772122373,-2.0673989601376803,-7.024616917971141,-103.93121909500557,1381
3774,-3923.55418722267,-4161.233993522225,-5.6883077622401315,-16.45803022322837,-129.72597965023397,1780
3775,-3564.992186293174,-3774.0852854758555,-2.3857633089975643,-8.880145339636131,-119.14136174131477,1608
3776,-3385.690636566753,-3572.9963976039326,-3.2706468778850635,-8.107326271001815,-116.21808168680533,1537
3777,-3608.1236733737987,-3833.5219496814852,-4.134966066890628,-11.365809140648272,-115.24935763447186,1616
3778,-2949.290766822743,-3151.613067716214,-1.758546101272129,-3.8452654422755326,-101.94128958560052,1314
3779,-3544.7097404943192,-3759.4454356142965,-3.300507443578435,-12.211601620995351,-114.00413001948412,1600
3780,-3195.0,-3415.9106514805094,-2.202055519216487,-6.872164604316307,-111.09826393614095,1420
3781,-3521.0810687095163,-3740.644815712386,-3.6999461230445574,-8.745904479572294,-112.96045569825236,1590
3782,-2929.8436357142855,-3081.5370774958674,-1.5049495344886086,-3.7537574082516714,-103.54489845356035,1303
3783,-3432.988305624323,-3656.266148614856,-2.7267465310136982,-8.734563299596399,-113.98537465868418,1538
3784,-3676.8597320591293,-3867.42496409784,-5.568206137134166,-14.589565430906214,-122.99388951323716,1764
3785,-3145.923886862317,-3361.1179684537374,-2.0129859005019255,-6.497496602077344,-110.9835029768715,1399
3786,-3467.9824235642504,-3685.5376633564106,-2.2721632742400684,-8.160560721033285,-113.94506262052646,1575
3787,-3018.170010178937,-3209.415793628534,-2.798156344978442,-5.603242918702253,-105.55089759203308,1353
3788,-2949.75,-3149.825307491927,-2.379480507620816,-4.766825958598207,-104.34677530434763,1311
3789,-3033.0,-3243.8685216999884,-1.8421218978386202,-4.77557111445839,-106.25236718026062,1348
3790,-3012.14494638786,-3222.854067710062,-2.3694944531579214,-4.706204229523439,-106.72183510540981,1339
3791,-3609.292833225716,-3839.264075732509,-4.80000465258918,-11.20283828693323,-117.85040586792181,1638
3792,-3388.2279499955457,-3584.6574320514715,-2.443605524544082,-7.446836059195618,-107.99663790023062,1547
3793,-3371.757855707313,-3572.8926658673704,-3.351290992538138,-10.037585122546147,-111.56976065970473,1563
3794,-3576.8325144513005,-3770.0480848668403,-2.7207444872122215,-8.24718914499199,-116.45523808311697,1646
3795,-3547.37425656412,-3779.057829951687,-2.1829564781404738,-8.08209063033015,-118.36676452631505,1580
3796,-3098.25,-3308.5110982619,-2.158047618838871,-5.401952353535321,-108.85867393690224,1377
3797,-3266.403198789808,-3474.440299741219,-3.5651208666201404,-7.947068195988038,-114.68499496388203,1458
3798,-3682.936559044397,-3907.6433655775304,-5.523194817906991,-11.77176530118192,-117.35477349714209,1666
3799,-3427.3063251713884,-3627.2180647071505,-3.26670832213574,-8.740812792051011,-118.95717414366246,1545
3800,-3840.0899654017403,-4056.2291755514625,-2.8730790361054135,-10.785256459444552,-126.47338998168271,1776
3801,-3519.031251886209,-3743.228055741094,-2.184300415791398,-7.859404012922492,-113.7987634323235,1575
3802,-2993.576232191851,-3192.537099761237,-1.7966786318501649,-5.742604266815759,-103.3404850140025,1332
3803,-3300.4479682789542,-3457.014839024702,-5.048718067653171,-11.405511273527567,-115.79197934176754,1704
3804,-3132.1682128434113,-3341.840127979893,-2.695341846796633,-6.513513398867584,-108.72813393369168,1394
3805,-3280.66440496224,-3480.6922347152936,-3.7803910255419733,-8.44165710811226,-109.95598667069572,1496
3806,-3456.553924887798,-3651.1432750760328,-3.2298290784736596,-10.067312056042253,-116.03212936980384,1663
3807,-2986.041880056696,-3185.7379179447344,-1.5930514556316138,-4.4712654572381085,-104.88490273055876,1335
3808,-3121.504979806599,-3323.3900737621943,-2.540128338512141,-7.266798443298524,-105.83928655909845,1390
3809,-3624.561976974253,-3848.6722185688946,-3.801460107271038,-10.3127621527512,-115.91487911346599,1639
3810,-2942.7401234312733,-3148.826567019639,-1.6966213769946368,-3.446526247819508,-104.05021562690216,1308
3811,-3048.605605935531,-3255.2346917923633,-2.498288628812045,-5.060943570788395,-107.75673797098234,1357
3812,-2954.853212658398,-3150.7058817486222,-1.5598262171765824,-3.9204604923687962,-103.28455053696035,1326
3813,-3152.25,-3367.854088447702,-2.622815123736678,-7.894819270500402,-109.40754620823124,1401
3814,-3083.396536459037,-3288.1625778232797,-2.622492569613465,-7.5739880882650885,-104.16590583254921,1381
3815,-3285.0,-3508.9201844220274,-3.3015389154941994,-7.371858482759917,-113.85094809030105,1460
3816,-3729.555470257329,-3937.43523731114,-2.9606963821876513,-9.701716513397534,-118.60054340681872,1772
3817,-3290.799501014736,-3515.5364667282956,-2.5275275057570266,-8.676983313640212,-113.2673531244378,1463
3818,-3650.424510794465,-3884.022415976843,-2.435626940589426,-9.027339337927154,-125.850193232365,1632
3819,-3281.0522056450163,-3492.665341997135,-2.3342074459293776,-7.377246107703854,-115.0154459167318,1462
3820,-3200.084899784677,-3388.7756204990064,-2.40183855903729,-6.085746413607732,-103.49696303244718,1429
3821,-3502.2592653807833,-3697.84478781045,-3.672885203779257,-8.173730825729923,-121.0940871627727,1568
3822,-2983.5,-3192.6562477102107,-1.4953231942437593,-4.326562722235546,-105.32590512228157,1326
3823,-3304.9391681369048,-3529.377386640745,-2.152489504490806,-7.663628375251798,-115.46169634446977,1469
3824,-3431.2201248943147,-3659.7534139747586,-3.146238395100727,-10.42776677450393,-119.75631771990243,1527
3825,-3311.3527250344355,-3520.2561182263994,-2.756733046264365,-9.802200271616123,-109.54520459265675,1511
3826,-3010.8220840297427,-3203.89912685018,-2.4426521181084464,-5.054984828415807,-99.29829735796476,1341
3827,-3252.3314285463407,-3458.295398745857,-2.3150039031006258,-7.976815987732316,-115.70926618714395,1456
3828,-3265.7076610048643,-3469.6718959877157,-2.158077808102691,-7.630168003557016,-105.25654333032887,1461
3829,-3363.993083340063,-3570.988264436083,-2.4483994635204027,-8.20646949502524,-114.90926741536036,1506
3830,-3281.2907089614873,-3478.3969213174432,-2.8992765811107946,-9.372319728707687,-104.50464089565573,1510
3831,-3150.0,-3365.4407732003474,-2.2318641223183446,-7.891923865377966,-111.2968130561366,1400
3832,-3749.030333483031,-3973.771205322112,-3.550186019849078,-13.374179817798328,-119.85622300638906,1705
3833,-3757.044502017864,-3977.830101328026,-3.2986230467416133,-12.388448245174459,-120.04650131289878,1754
3834,-2956.275528895244,-2876.8990913471043,-1.885927614752779,-5.9023833441234785,-107.99332021234144,1378
3835,-3815.1921914877926,-4033.919469644743,-5.343828385068278,-12.843494742674325,-131.94749739620286,1723
3836,-3087.9472651405663,-3278.170902041131,-2.6268419465189345,-6.240405357485506,-102.32905237094842,1382
3837,-3770.1831838881553,-3991.906959124344,-4.6332682535290575,-16.593577856036763,-117.07490867654114,1719
3838,-3092.332745929101,-3240.859900488062,-2.7716704600779534,-10.884400980932632,-112.15332259755726,1676
3839,-3495.4582798710026,-3714.4747219372257,-2.9139892152353055,-10.409179028910998,-117.51853933388077,1566
3840,-3384.1679261793784,-3567.7611548701575,-3.7788254742362906,-13.306302862750545,-115.3096883575355,1624
3841,-3059.453871723315,-3267.733445240296,-2.0803789212175703,-5.918062053855522,-107.74336879448026,1361
3842,-2985.75,-3195.244328699978,-1.7578735582541638,-4.615987565019196,-105.5423400043851,1327
3843,-3062.25,-3276.604757213609,-1.6750300785518284,-4.924399912017514,-107.9599075538142,1361
3844,-3549.3476204422996,-3774.5272319892415,-3.616611001872259,-11.16404582300096,-123.02653777035471,1592
3845,-3643.41189306689,-3797.989023006378,-5.395872085816275,-11.351589819338056,-126.04931443907499,1735
3846,-3639.2781950675494,-3814.9401296073424,-2.882575214730731,-10.425364102897529,-122.96279173415088,1720
3847,-3381.290142775809,-3571.3056578136766,-3.045466271772002,-11.299433786862163,-114.21695126857381,1625
3848,-3400.6265348494444,-3619.0441469405373,-3.1402830547994056,-10.560847193873968,-113.43505021223353,1528
3849,-3390.526107046383,-3611.5206215972057,-2.948405361202059,-8.790756314990038,-112.09733757042282,1513
3850,-3380.7910627729266,-3589.2092402064363,-2.9803714990473757,-9.64099489874889,-114.70478973812315,1508
3851,-3051.0,-3264.0159157185417,-2.1377953707960424,-5.7036440470741985,-107.36697992811231,1356
3852,-3137.9088604938966,-3345.9162820044626,-3.691801400450607,-7.646425991854344,-110.61594003226261,1400
3853,-3750.0174231035503,-3926.5948923429464,-2.4700490870161027,-9.249516567007822,-107.36334310043004,1725
3854,-3478.983123590944,-3690.3157598993316,-2.536950659820772,-9.727614130284943,-110.39620455163961,1598
3855,-3574.686367438334,-3800.47272769401,-2.8668145633405584,-10.330422451327726,-115.77967668261293,1590
3856,-3444.7994907709276,-3650.367939628503,-2.7089879677572624,-8.928057157748968,-114.2310980602452,1565
3857,-3736.2910983123274,-3961.6270567761994,-4.06881088862498,-9.656011719430936,-117.60736095339801,1710
3858,-3798.136921841912,-4024.434549107407,-5.857135192617327,-15.322732560949479,-122.61018204451504,1773
3859,-3384.250520313412,-3557.833822215812,-5.2488460487077795,-11.45794840463254,-112.35512079708128,1674
3860,-3534.4088453061927,-3706.228478280446,-5.288808096342972,-10.745581790285556,-117.26670157756128,1772
3861,-3246.694002758425,-3466.7273175782693,-2.2560682636001688,-6.582507792004766,-113.04614785168192,1443
3862,-2962.409213154762,-3165.4177564081238,-1.816061235690536,-4.502620863214967,-104.46278343855712,1317
3863,-3426.0740226664643,-3591.6126871184088,-3.954510213853576,-11.650804027431308,-118.06606531755142,1679
3864,-3130.0898958752427,-3276.1203083600276,-3.0695778365892274,-10.090824716201457,-114.69465026389219,1560
3865,-3506.906828765116,-3711.317642434263,-3.0917875225008102,-11.41978806471626,-106.62017329298305,1576
3866,-3027.9969546715124,-3234.078624332489,-1.5847750089653363,-4.764346527520686,-106.23240449296726,1346
3867,-3255.043822688681,-3471.458234964797,-3.304750317740596,-7.404706762009906,-114.15713518594093,1448
3868,-3264.418271952179,-3472.495947670062,-3.416702901321978,-7.714718626281356,-115.0539494536428,1457
3869,-3859.947508327994,-4070.3000179644523,-4.97065991156555,-15.7886645277061,-127.15669567593673,1781
3870,-3213.7175381085426,-3424.973510692977,-2.889401062917568,-7.396584556660728,-112.5641098296408,1436
3871,-3840.9457280793044,-4067.0987169780087,-2.997854434342306,-10.13586732601562,-122.19864719568805,1760
3872,-3057.345600897592,-3265.968284767389,-1.6634427832038976,-5.6067106729924765,-105.98783417684979,1359
3873,-3706.5468703489973,-3942.327921447403,-3.3018825392942373,-9.324856561596512,-120.8082892705413,1674
3874,-3775.829341628883,-4009.979530565549,-4.984875883859541,-10.666945271685174,-121.02913603640754,1718
3875,-3811.363247837824,-4029.2416722921034,-4.67767677933231,-17.456111557039304,-120.08140479699821,1774
3876,-3328.432468389728,-3528.8657000105636,-4.512648808088641,-10.447835658714213,-109.56646081504874,1490
3877,-3525.304777806933,-3756.0258756213857,-3.053550060410132,-10.719962038165617,-117.87339723256142,1568
3878,-3412.074066332753,-3629.315474369819,-2.6518248555902137,-8.818984735708714,-116.16584514243414,1528
3879,-3502.5829713861776,-3726.1063578501744,-2.1130727187416625,-7.851797003754756,-115.72988587718329,1559
3880,-3485.7506026483106,-3667.948698574404,-4.182220624634865,-13.764587768850092,-119.6533132738652,1684
3881,-3571.790331114316,-3775.7087998308675,-4.454735776043191,-10.935977927016273,-114.90639670190137,1705
3882,-3296.04870128105,-3506.5250649137884,-3.0578833039875173,-10.16229272723252,-115.43248934857226,1470
3883,-3261.753228047574,-3463.8718914895558,-2.957550037205277,-8.812923090408335,-106.09628905538827,1461
3884,-3122.1072198785164,-3329.2775698310124,-1.9974414588097706,-6.5117937583460765,-109.3268984817556,1389
3885,-3313.5526196829296,-3523.323623448802,-4.0852259094372245,-9.760481950456366,-110.10986345911104,1517
3886,-3442.3363065056337,-3648.1687081482564,-3.427535835467923,-10.652741087221404,-107.58133383255527,1556
3887,-3250.8893417996414,-3467.7158251825513,-2.3627438198264024,-8.680989991717444,-112.32022912878377,1457
3888,-2995.1370282299213,-3198.3930990372314,-1.8792553054559094,-4.862246942729706,-105.70978417920497,1333
3889,-2909.25,-3110.933263841436,-1.318206488354655,-3.5018111936527756,-101.36934223654197,1293
3890,-3683.388545971464,-3909.413925746353,-5.192948323541233,-12.228441958453462,-117.23602906988472,1675
3891,-3050.2821528817763,-3209.54214540886,-2.378246799796358,-6.947988762508583,-107.63180737461062,1426
3892,-3196.928240341082,-3409.8323940403216,-2.7211010824464674,-9.673876884698585,-111.34291940981122,1429
3893,-3549.746595356672,-3762.8698596442705,-2.3157304811844286,-7.883436176996821,-120.94623279055826,1602
3894,-3393.578057120455,-3595.4875460685494,-4.947379876535992,-9.905239756041633,-111.35387140853624,1581
3895,-3789.101552706156,-4021.3780949845277,-3.2429350700857014,-12.823479948838028,-119.21712588465869,1712
3896,-3304.43483075296,-3508.8561073343685,-2.7683947823345036,-10.183253052442005,-108.7967220479306,1532
3897,-3637.692658771802,-3862.044005312386,-5.732596192969168,-13.813866644629389,-117.6141607252134,1670
3898,-3112.355446515996,-3264.0213794211986,-2.8951047688890954,-8.850051536991966,-112.4095368652873,1571
3899,-3511.6135572482563,-3711.882453378972,-3.540379947431853,-13.445906358734419,-106.6043147833558,1657
3900,-3517.6270401331753,-3724.5259311240006,-4.277681312726755,-15.046678283776462,-111.53636638567113,1641
3901,-3379.178668287862,-3591.5157470996573,-4.2835320148805724,-9.532704503825494,-113.41490629273255,1516
3902,-3131.1151631781318,-3328.4104885150123,-3.5069829457002957,-8.892640673821838,-103.46437005386454,1454
3903,-3192.6899109069554,-3396.4818517988024,-2.962514434536557,-8.015991027017549,-109.29572698431961,1425
3904,-3165.8095502239926,-3372.30853508176,-2.0312080104908046,-5.8787877314001395,-112.08517721596577,1412
3905,-3723.653536893132,-3969.011594851236,-3.678667823122878,-14.276796629774138,-126.7058585525917,1656
3906,-3697.447994471654,-3916.3133251193294,-5.352962290085912,-11.3364263962486,-121.91553991181175,1727
3907,-3566.3260100394755,-3785.220785251101,-3.137586665462528,-11.262029266740605,-123.02150013215449,1591
3908,-3540.9706921736642,-3738.007535330469,-3.814485604563237,-11.74094807886691,-117.36951502335452,1587
3909,-3375.411154294085,-3596.3094865341636,-2.3368343418912523,-7.9289350730492565,-114.59469536722881,1516
3910,-3153.0523928854022,-3314.5135167577773,-2.93100025048799,-10.467718170629295,-112.59025838961578,1568
3911,-2946.406434743868,-3146.1143157555794,-1.4556408389800446,-4.163365292391465,-104.26409229719832,1311
3912,-3376.7424305228697,-3594.1522499968405,-2.791397309969822,-9.08551697063414,-112.68528803018206,1512
3913,-3392.1889098563097,-3616.5839543923653,-3.3782794526101214,-8.494383949502723,-118.37011967413525,1509
3914,-3203.219236174045,-3400.8364316661077,-2.791134214108281,-8.6507852592515,-105.49304822582296,1478
3915,-3711.7652044673723,-3921.2150277601736,-5.479649282566913,-15.472044957195596,-116.09377063406764,1798
3916,-2976.75,-3181.5074424931727,-1.9792438908393544,-5.669767565539191,-104.32357135592852,1323
3917,-3226.8828034721314,-3422.1393319427334,-3.1315180696821567,-10.255487693822383,-104.36278938206925,1534
3918,-3650.9669892410056,-3874.438281391934,-3.2012123405196817,-11.964715781482397,-116.55949249049318,1658
3919,-3484.622400457793,-3697.7129788465318,-3.6855449064381083,-11.53061034675275,-110.33137512242378,1580
3920,-3354.2172049315473,-3566.7967875704826,-3.3848339955160847,-8.09785806984779,-117.19955432289439,1497
3921,-3382.059898753169,-3605.0123595674554,-2.9413752629264525,-7.388117984568135,-112.70926380461808,1508
3922,-3008.073239644755,-3204.4425904202753,-1.749265339394618,-4.41134357463611,-106.8706417316853,1342
3923,-3271.6982704725865,-3467.6060986625607,-4.453244658980099,-10.404790415987915,-111.40758301418988,1547
3924,-3466.101664975947,-3627.7428777823848,-5.522126460955496,-14.17342135181442,-121.68220704109098,1744
3925,-3746.7187261631957,-3975.3292325567245,-4.319851626957257,-14.390637278588022,-118.26295317368034,1711
3926,-3589.262565581306,-3792.6521942567992,-2.3656691938764838,-9.130540976937393,-108.67180078278436,1679
3927,-3597.6996191217468,-3806.3064259008484,-4.132133849638033,-9.808062560992145,-118.74604699339638,1651
3928,-3436.806022421784,-3652.8500925776107,-3.026057188932373,-9.723037894225552,-116.90311011454493,1532
3929,-2937.597837138834,-3138.7135152435726,-1.3604628803215297,-3.857552179824515,-103.88305995547694,1307
3930,-3410.2900640651833,-3610.765602725095,-2.864753997477762,-9.982482177097626,-106.42883924944881,1596
3931,-3882.905761200864,-4122.72058499671,-2.8261656477222137,-8.966353437762603,-124.46820066516636,1750
3932,-3002.616833978882,-3197.4816380432335,-2.121629079467842,-5.605614362851456,-100.22291002026168,1347
3933,-3596.095442848625,-3824.294564825094,-2.3953449751859246,-8.620925325386926,-116.79376648412948,1618
3934,-3350.2321016055084,-3570.433903637868,-3.291270165921768,-9.815074133522282,-113.1324423220832,1506
3935,-3060.3217640267253,-3256.1794320909,-2.8182888835152893,-8.224076939411692,-101.12646784716064,1401
3936,-3105.872122304231,-3306.6431525926946,-3.8414809734201842,-7.968165877846307,-106.22646645615505,1383
3937,-3380.1117492500707,-3602.1940139656954,-2.730936654414974,-9.591434551292279,-116.61536420953696,1504
3938,-3206.7586668673407,-3367.263124124692,-3.265957927114234,-7.016776642571259,-114.23438629997055,1436
3939,-3686.8002010081486,-3866.228884097309,-3.7572627700217516,-10.867522787057805,-124.13928642141934,1737
3940,-3141.9043353232987,-3345.8547305921375,-2.75230950034872,-8.143637329464632,-111.37432550486552,1402
3941,-2963.25,-3171.2239272725546,-1.7170175350314054,-4.152977014972641,-104.78034271514981,1317
3942,-3327.75,-3555.23383844545,-2.4091866263251043,-8.217298228706175,-114.4303481526962,1479
3943,-3098.82346405981,-3251.76986738703,-4.441958106202615,-10.29987541666339,-111.5736940329477,1557
3944,-3615.2607210167334,-3827.1749956312456,-3.773178138036608,-10.813469856779017,-122.63896564806578,1643
3945,-3002.924621175532,-3212.339314242012,-1.7409511391769115,-4.446849834289392,-106.1866508795365,1335
3946,-3796.6348780101926,-4016.8361623646165,-5.266335382132238,-13.504768987446969,-117.25368300331158,1734
3947,-3745.97435932189,-3961.2712366577816,-4.256385144721197,-13.14030810355634,-119.7322409843225,1746
3948,-3490.6626022225682,-3630.1902813399365,-3.0936272072507913,-10.9847253582512,-124.88288566192247,1790
3949,-3532.173400459575,-3751.1017069063982,-3.4991169315781363,-9.651970810848354,-115.60176075682503,1615
3950,-3182.3322344016183,-3393.170557641277,-2.357792116454176,-8.045848310616105,-107.45855115327839,1431
3951,-3145.5,-3365.1707815005043,-1.7625173735153878,-5.802160727059973,-110.88476955681502,1398
3952,-2928.6137172777603,-3127.9348168933984,-2.5441939878736406,-4.259994105400299,-102.52585660757619,1302
3953,-3455.383846400925,-3675.705057115853,-3.6394397043751354,-10.52371462692492,-114.71731712606662,1573
3954,-3306.2405306336655,-3516.218592780464,-2.432427771025365,-8.09140937856027,-115.72617762593482,1474
3955,-2946.235353984587,-3133.971678127704,-2.7015099753309806,-4.679825384072353,-98.9110799581509,1323
3956,-3126.8658252007845,-3333.1104589158654,-2.6008495766145465,-8.218504292445138,-104.90808023964681,1408
3957,-3900.2925934956443,-4107.958788832192,-4.5385321798165466,-13.625219598605673,-121.49024125384514,1762
3958,-3924.2242264037313,-4166.715494613644,-4.788666099640692,-14.453745881701243,-127.51360454843581,1745
3959,-3661.3757469098573,-3872.197592771149,-4.392973216974883,-14.56887868474503,-115.9401465344071,1700
3960,-3097.491661031187,-3261.57170461053,-3.883114412126179,-10.947952747087095,-108.98057886402653,1534
3961,-3237.431915680354,-3446.475517667071,-2.9642196144086657,-8.596112200158208,-114.63144034444726,1445
3962,-3520.9722023293984,-3748.065044390915,-3.7675409961928987,-13.151074647279279,-118.27262587810738,1585
3963,-3334.0973420525365,-3542.602743434447,-2.6604982486190756,-7.771544690154513,-117.90242218746958,1493
3964,-3634.8255485168206,-3856.866412437261,-2.162790557503781,-7.462340118030142,-120.61839282681868,1643
3965,-2948.016837400207,-3142.0772196019707,-1.618139929574489,-4.219707325657489,-100.58572660144473,1313
3966,-3355.2728684989993,-3558.7289166153823,-2.5309951323901565,-9.304708023844825,-106.10372565651105,1538
3967,-3400.229987591871,-3607.689666294937,-3.607916237178836,-8.335459340138682,-115.16876479124224,1524
3968,-3070.3934771221147,-3276.836693417192,-2.113862849423019,-5.867471547595352,-108.31978363614346,1365
3969,-3541.7896440828176,-3758.6111611857377,-5.1820513504960966,-10.642026436651632,-115.74953145707529,1646
3970,-3610.2101531941676,-3815.747366768166,-3.9814484680599675,-13.503385559914182,-109.55557947182706,1648
3971,-3480.470365135252,-3701.2039149104276,-2.98975385582249,-10.07570875545842,-117.58207644281555,1549
3972,-3433.376931215775,-3630.811639955223,-4.106443626402467,-10.37447200496644,-106.2317215751662,1556
3973,-2988.2531790863463,-3171.5371994692023,-2.7006126011743015,-5.619033947029908,-100.49742446644706,1355
3974,-3203.828562234715,-3425.6380318010115,-3.0891956125770963,-8.772281476053715,-112.43718204258366,1424
3975,-2945.25,-3151.9770070708823,-1.2819009287939807,-3.065656423814927,-103.95782737111881,1309
3976,-3540.9452020560598,-3748.5249384002336,-3.798781333204105,-10.941398313892678,-118.78441736798361,1674
3977,-3755.8161221413966,-3989.605460467733,-2.76887799170518,-9.363839875817979,-122.3371994246801,1708
3978,-3069.371323472638,-3275.7066544777244,-1.8550563636677024,-4.551274696732696,-104.30536252934446,1368
3979,-3476.291876790117,-3695.3298559138557,-3.4419327979943346,-11.463253059960387,-118.48985322874437,1550
3980,-3101.7229592107865,-3311.2764031458373,-1.962649407654958,-6.110427459334761,-109.19015875406214,1379
3981,-3593.471651210307,-3801.860741798168,-2.415495151117822,-9.01967008589582,-114.33614977247454,1701
3982,-3274.402179929339,-3474.288930831364,-2.6571572043340517,-9.475224517860411,-111.76309310547339,1470
3983,-3699.254599823377,-3912.2808756388554,-5.658133451781661,-13.745918487023149,-115.77492540408274,1734
3984,-3325.910102221719,-3519.439587805437,-3.96867889791099,-11.298009473390495,-113.25376774904898,1577
3985,-3751.9998963365056,-3974.8358153148074,-3.938011560448019,-9.242401554669417,-120.42954517882305,1721
