index,reward,circle_reward,radius_reward,los_reward,tangent_reward,turn_reward,altitude_reward,speed_reward,robust_margin,smooth_penalty,safety_penalty,steps
105,-48.345064468045436,-101.40950046053257,-143.73508894537557,-103.08013833683313,-0.797423785359518,13.172237537089448,-28.674480821455823,76.08927934519879,173.55809706210334,13.610705304748658,11.599214573283902,250
106,-73.75978975637136,-104.27548754716513,-148.7479264583909,-99.84531879383965,-45.32789760165074,6.431550073818345,-62.59140610702409,57.11777528980502,172.49975157104217,13.409622185999607,24.85355331722286,250
107,-5.340025628130981,-101.89226601587735,-188.99816929452297,-115.28400868221028,128.84070725924275,18.60037863521887,55.06477437973176,172.36232811778888,227.71338858008164,16.31626492126679,2.1855163628233196,250
108,21.278484114800165,-86.58728883100177,-159.51864757353152,-95.36954570397575,90.86757728343926,47.56809198550961,140.26117568840004,143.11143296977232,214.1593781393576,15.597674607058797,2.2699376335668005,250
109,22.48685270981675,-62.20594020397477,-108.62533892758582,-65.79281488702799,35.92986610899652,31.09738415772397,118.95582420236832,146.51420966305477,227.46666396385714,15.617641690315931,2.9778862073066836,250
110,4.3592701122501785,-83.58572255452529,-145.42990602881565,-79.01376127001016,28.302412560926584,8.890504346263585,91.10124721312383,163.98404140200552,228.1693358273144,16.301328502450563,4.7376538789195966,250
111,-53.10314004865754,-108.59666147261437,-189.92974554920988,-97.03755547103658,29.665630576802116,29.172140197552928,-26.377635687854053,121.91331364482232,217.5216417731582,12.660035132108506,26.04240518230481,250
112,-51.20744271718185,-89.90286797486726,-153.7404710604697,-74.67489726042045,-8.01302458333333,20.127885233639567,-53.8565733324841,96.34278994283342,216.38468703146552,13.791755949938246,18.41481281874222,250
113,-0.4424730756455407,25.793302433797063,9.053328047643,8.923667567127012,79.85176592059477,32.88146533379628,-26.853271395255458,41.78180611133501,159.0411972027013,12.46927573854137,6.624187501108297,250
114,-10.140071269732308,-93.37728382058981,-170.06555773875237,-102.59017960055834,96.8618702129823,52.72547607087793,36.36346022939185,122.69474378667411,230.95868875434644,14.67550818141344,6.426449758791476,250
115,-30.83239927832474,-74.97430199391003,-153.72914114807685,-49.12061479014752,14.931843241208705,31.540138882442296,-18.103140265893796,79.83517535759873,222.37847991967374,14.177859434253225,11.498731756301252,250
116,-52.62836755241004,-109.33583330863733,-147.94686687955993,-116.55544214449654,-22.315259573654902,9.629564026576496,-17.77344295997332,20.55589262387729,159.94474186895852,14.565713649725815,7.112433157941012,250
117,3.6836805308997063,-0.37831685993441816,-37.78179571981194,-19.419619131434573,98.21426535453315,54.45557114627602,-37.56455287006581,99.95954914162364,222.00011546572074,12.971924760713495,4.93248012886376,250
118,-44.23483803838382,-99.48667943370525,-161.32665417638464,-87.29553119929,1.202028907866887,6.421928738723482,-20.72182106143571,123.65831485363202,213.55338011533988,14.090207739173232,16.735767142821935,250
119,-69.11792104437846,-121.31819722510942,-106.85713759393384,-163.34544252320663,-68.83008423095504,-13.155590669404349,-58.49245617283134,42.1904816194361,178.71832452301288,14.550266341603546,9.811350712022746,250
120,-6.667310477578017,-108.392524947525,-195.11098083250178,-119.51102645107086,115.57576419959948,12.158873502294988,73.69152409446089,142.46925870428402,220.37547597538227,15.822360432341311,1.2959822443655697,250
121,-22.466844830816893,-124.8707029131142,-216.4966595860245,-134.3434703995425,112.48229461653499,2.350531251764,37.45382329799657,165.68735338259677,230.52704607859283,14.553977231640655,5.566637968814309,250
122,-78.639345738505,-152.19964110990935,-230.38291290515022,-151.7832632762548,23.27940809084935,-14.880741065862729,37.227626158588286,124.06140078987016,223.1385098210369,12.803662693871537,45.67085654672157,250
123,-58.84825825902166,-140.53792836839992,-226.7511010508246,-150.67501483256035,87.75809886791086,13.169065634189751,42.935730396002,45.852402269724735,221.91485461000454,11.33518663200528,27.364749379871398,250
124,-5.3257279407574964,-89.35655465816936,-169.763269142902,-102.8991486083337,120.63682180269925,55.66265509529166,45.41729063492667,139.05215382410603,228.23079880607264,14.809216736287594,7.28703480641672,250
125,-40.12380919730415,-45.860033624806356,-79.75403703862534,-38.47887353283481,7.738810057318579,48.166478242908425,-39.77340651563077,-72.41376134779316,102.9334823427794,14.165114055656712,2.7373592708824774,250
126,7.31118535017887,-71.53929149450497,-123.15081739516887,-73.06268932725266,31.205906395871615,32.61097924592619,87.73992785771613,132.49911272872063,231.3629730092153,16.953453369194367,4.888075584142573,250
127,-20.608646636798753,-77.53801971040458,-131.92573256239234,-75.61595484965754,17.969036690708695,49.197658355320286,29.77908000754331,74.58166121045888,211.99053742407077,12.539129200816387,15.044916579574098,250
128,-116.03738417110216,-166.6741414906345,-239.12686851991768,-158.83695707029278,-26.74338874514703,-28.3054803016816,33.86476564368829,42.324966761475274,225.20015794151522,13.1578828617023,65.09141395034692,250
129,-135.95590010785995,-156.4075343433905,-237.44800413643003,-135.22519045899153,-42.3022627700458,-42.33357414083654,19.91603616938036,51.41180190139541,221.9320481187832,12.124527959854627,84.55997108673341,250
130,-23.684529780350168,-73.26850411078796,-115.59903631662534,-56.58789396999341,-38.09611196632954,23.629735072170366,50.41415962424675,-6.0096241761885,142.70677833892077,12.910143292955071,6.456743165419164,250
131,-99.9680859192697,-127.63675693742927,-148.29330553950078,-130.81370739503717,-78.3938167895402,38.8816341524628,-3.0372272380972407,-77.83427457196142,94.64677556085744,12.034527615823007,43.028235101255916,250
132,-56.32782064200033,-131.7298760049072,-212.961423911417,-136.9820669060241,66.20276158539276,8.737140703789679,9.048959407810642,47.25511493632832,223.13985648215575,12.937712644429627,17.714800593509764,250
133,-47.85194418778292,-96.15601699080972,-123.54042020493279,-91.69306971651103,-68.10799823874918,49.50720755987199,-27.36338242677501,-9.811587814800017,141.81945867390368,14.43119236650979,6.2182491484918545,250
134,-15.979600865696291,-121.8164659831148,-204.17483429522358,-124.42853954675886,68.62869261916859,8.844994782670982,59.549851717025696,147.88826395117522,224.39343960603512,14.670620642463533,3.877256888673396,250
135,-12.90932519016568,-59.74904246710164,-53.736905876620064,-89.51712990404171,-30.700181342533575,12.515357621902444,40.444423273839234,65.05615569248461,174.4063668540922,12.798145344951937,6.710223566364009,250
136,23.814990293850997,37.5602784325749,4.269903888008623,32.372250902775704,107.87719767031109,62.89957116520133,-26.06808221386255,117.09913023647482,199.78650333490694,12.691546250838181,2.7550628881260724,250
137,-26.572598291696085,-88.670504760358,-126.56996338592782,-92.56105835465506,-4.5780895343607035,30.37218750896872,-28.27674516367711,143.12448483457405,213.75652573287553,12.870299296603338,8.16882336540688,250
138,8.032502403649186,-87.96823130836474,-166.30079912605675,-98.88933049722824,110.44611518639802,42.53534484620917,75.95799633417063,171.30401722534407,228.66885995509944,15.633809162308841,2.9508849644241404,250
139,-32.957904762136856,-31.499609735338293,-46.22881230460219,-45.644250174159936,20.023337258513152,14.812353520202937,-48.193748894184886,-17.38492355426736,138.07488767017077,14.217120150322204,1.8416788328764915,250
140,-109.04279860547376,-143.3810212885813,-220.95083850285428,-148.99035116671558,47.2459561968459,4.278485922707812,-33.621518957333926,71.3882679180163,198.14349704368388,11.356072118557995,58.488610444722724,250
