index,reward,los_reward,wm_penalty,wm_dot_penalty,safety_penalty,steps
46,-2384.715204091834,-2217.9060480398766,-3.364212781789407,-10.16351732006397,-153.28142595009678,1465
47,-2011.9548211542285,-1839.4572360944574,-5.314407453878761,-13.951904690197427,-153.23507332691423,1574
48,-2311.4116369712124,-2144.691950264428,-3.9098681135584767,-10.903579677687851,-151.90623891553813,1509
49,-2124.7589126441694,-1947.9090314248617,-4.856443567027016,-14.008686064908979,-157.9847515873349,1553
50,-2465.9087606854546,-2299.024479276938,-2.982231780587288,-9.014866921614814,-154.89996845747578,1424
51,-2193.325352532624,-2029.7289901114386,-4.208819206786895,-9.850571696621223,-149.53697151778468,1403
52,-2330.973157187222,-2149.8819902443693,-5.922268621467832,-13.445631154491656,-161.7493107559606,1663
53,-2315.604107626181,-2141.5210300394388,-4.433190187099953,-12.912493654740404,-156.7831865927128,1612
54,-2170.867819162839,-2003.0308818490587,-4.024342088452713,-11.204544344338375,-152.61030662329955,1476
55,-2220.3430086276403,-2035.6523633339714,-7.475845980451274,-13.677428041600344,-163.5373712716263,1640
56,-2236.3272226020845,-2065.001192724077,-4.325360899409562,-11.222318782596103,-155.81576027864799,1521
57,-2059.3588102152094,-1877.9540864640749,-5.112663280154514,-17.90904072257786,-158.38301974840647,1777
58,-2213.9389520330146,-2029.1505117731208,-5.761534760936391,-13.96488614562686,-165.13192138472382,1723
59,-2270.2947548638735,-2093.620218378931,-4.969145950042394,-12.19106377085506,-159.54106498836813,1620
60,-2201.9091921455006,-2016.83574543973,-5.810260261445683,-13.387669903714595,-165.93863944901872,1673
61,-2073.658676377592,-1893.1744616430904,-6.32486932839447,-11.647104345939281,-162.51224106009124,1772
62,-2343.8945039576606,-2171.3815031548174,-3.845794436634835,-12.681889617073555,-155.98531674913983,1610
63,-2092.262392679319,-1917.4963583187778,-5.044307887510501,-13.936985916439003,-155.84335310399064,1681
64,-2257.4115814725496,-2097.9915927791517,-2.6402805920569183,-9.499447779416817,-147.34407005308177,1367
65,-2126.968679883764,-1958.5646372946778,-4.576953634171033,-11.531400616515434,-152.3053121978803,1476
66,-1990.2316810405018,-1810.1059679098103,-5.537252453335028,-16.823219061108468,-157.8086519559196,1717
67,-2294.6748174324393,-2123.7780268493793,-4.330656890032182,-11.281869763238177,-155.29189650197662,1470
68,-2463.4289171440637,-2298.894950679869,-2.5518220545616463,-8.837767775018662,-153.154265197377,1360
69,-2377.8462487515317,-2217.1583961843994,-2.418260750109151,-9.183390109552438,-149.12900348218093,1368
70,-2010.7742164344806,-1846.369635488848,-4.0808032673634145,-6.245622232295015,-154.08533659103284,1493
71,-2328.8340821556467,-2162.1876915538855,-3.454391531577555,-9.914222653415212,-153.32069150829807,1409
72,-2109.4964441991133,-1939.405281614209,-5.033966400612955,-13.66630737536531,-151.52225575142518,1539
73,-2273.5152485835197,-2106.9975276971277,-3.685788255204161,-10.819814208116187,-152.05459301623634,1462
74,-2526.493413999822,-2354.0010713686843,-2.7310489897659087,-9.606994301609681,-160.22354130679958,1407
75,-2373.724602528618,-2198.091483719588,-3.506455984334845,-12.997084783225116,-159.12957804147584,1568
76,-1529.3253353089565,-1359.938084605178,-4.563501195587706,-7.449675026130228,-157.39353004336937,1551
77,-2075.8911378589796,-1900.8942345786072,-5.085893374223061,-13.789506820038463,-156.14574116825318,1607
78,-2427.638750532224,-2254.490219135732,-3.515550331243113,-11.119860697577817,-158.5353188683309,1487
79,-2379.754478394663,-2213.2694263538897,-3.4102061122301457,-9.019993709145176,-154.13767634288558,1386
80,-2460.328627312538,-2297.6572385538766,-2.434327260281121,-8.785639539329157,-151.55658352892326,1357
81,-2537.6871965677597,-2358.855364789349,-3.48342619132451,-11.270171554738592,-164.0782340323397,1482
82,-2201.9133602674624,-2014.901511800489,-6.572170172569159,-16.44212307516701,-164.02307068396996,1700
83,-2198.0663673865824,-2018.4915630846674,-5.5323952157417375,-15.340177845210283,-158.70223124097188,1694
84,-1932.9007587798226,-1752.4065817664866,-7.165184140490998,-17.33493824173252,-156.01948446148748,1714
85,-2219.7611772844543,-2040.3367227263784,-6.255809780577056,-14.532568171997331,-158.63607660550647,1630
86,-2409.3202609339323,-2246.2565088762535,-2.754066191012449,-9.750687585069002,-150.617049467027,1404
87,-2352.859429864732,-2177.309664297396,-4.719573507667383,-11.603095150307833,-159.2641846207684,1533
88,-2113.83035203042,-1929.0995161160606,-6.48506470424408,-17.918572625654804,-160.32719858446723,1758
89,-2003.250010333778,-1825.5502156863229,-5.602349065964083,-11.998367259230262,-160.16463721023354,1632
90,-2364.9733409722508,-2191.4892215016084,-3.630186773456691,-14.780716446069212,-155.0756408733507,1746
91,-2297.9876242155583,-2118.5635232989844,-5.997865504852757,-13.674291789714733,-159.7639068357197,1653
92,-2120.145633154135,-1930.193163706283,-7.716256948842691,-17.701819395753866,-164.53439310326098,1764
93,-2271.488146631401,-2098.0297353118644,-4.074615725193996,-14.323968985726333,-155.0676326941325,1680
94,-1995.3283262758491,-1820.710621121475,-5.708076875085846,-12.341060000919168,-156.56856827839056,1593
95,-2227.5145431089645,-2046.669145842215,-5.399637098897912,-13.618872025640004,-161.8268881422137,1594
96,-2343.148059160058,-2186.914167291924,-1.8273866173909918,-7.823340430626845,-146.66508076269415,1309
97,-2320.407258258976,-2150.721997322894,-3.770078745395574,-11.151301476496647,-154.81123719396618,1484
98,-2513.297959555434,-2340.3945764914874,-2.6393859911904127,-10.138454287709628,-160.1255427850372,1438
99,-2373.0402440987805,-2211.986176572221,-2.533611979545935,-9.20708033933774,-149.3799540018222,1355
100,-2444.484088360278,-2285.2927432100996,-1.933221856267581,-8.162926292673342,-149.16432118079828,1317
101,-2247.4219078700717,-2079.6941983932625,-3.23885115346493,-12.343125293149843,-152.15078345576634,1548
102,-2315.818168755045,-2147.046033714432,-3.525705499279394,-11.225189317394376,-154.03306786321755,1487
103,-2439.9794234392957,-2279.436888239067,-2.486560395025671,-8.100059381241065,-150.0349440976861,1324
104,-2244.702219313978,-2081.306893478025,-3.395845164906044,-10.89728060227298,-149.12677562314082,1445
105,-2044.317146744222,-1865.0466594788675,-5.10791283203497,-16.051198238976692,-158.132462779327,1763
106,-2409.521879871531,-2251.855243754047,-2.161640998366528,-8.284528082386455,-147.2821219036584,1322
107,-2240.8219009349355,-2059.544272598575,-5.710992243673859,-14.889683931773599,-160.71428192063271,1721
108,-2166.35728357468,-1995.4059188527576,-4.513927035183377,-11.869905236472306,-154.66335432578705,1444
109,-2489.7613331648654,-2317.0596202682073,-3.1284294982037575,-10.590219575876608,-159.0003898332072,1473
110,-2381.3916591469924,-2208.36854638213,-3.932276040135816,-11.125826930399427,-157.97835237630807,1477
111,-2389.9777662699044,-2234.0298565039934,-1.6410551719676372,-7.994646316788815,-146.3842194958801,1284
112,-2267.1337928674293,-2081.372661219189,-6.166704985752132,-14.586122038869474,-165.0604289273954,1723
113,-2335.214857741831,-2158.700318667909,-4.644303540110036,-13.28136771234501,-158.6182973265759,1595
114,-2384.4393678876836,-2205.8575070237557,-5.04664284288522,-13.212911936533635,-160.32230608450882,1636
115,-2209.693157917531,-2031.677291164263,-4.941897149393855,-14.511880587236666,-158.6048034412692,1684
116,-2107.9583923357804,-1937.1405596099676,-5.253292687171424,-12.508405153894426,-153.070561141565,1507
117,-2373.773696311995,-2193.501252657274,-4.651257775661994,-12.591705432252558,-163.0783660220933,1601
118,-2038.7618081478931,-1863.5997779696186,-5.600846839740697,-15.695025170263708,-153.88694853652973,1735
119,-2132.2966577806656,-1962.4382787842717,-4.0812099735249925,-13.654619589290318,-152.12270959102938,1593
120,-2138.0275980001525,-1962.249392966258,-5.034588762118504,-13.418484853677802,-157.32513141810537,1536
121,-2282.1457282743336,-2102.923298014132,-4.903349134774164,-13.498218986989563,-160.82086213844673,1592
122,-2254.7343534726765,-2079.7888167471056,-4.610355364252327,-11.871362326343254,-158.46381903498758,1506
123,-2234.47487887769,-2065.278086398619,-3.954641973121696,-12.375493005687481,-152.86665750026847,1549
124,-2312.8044898040125,-2125.615085046408,-6.3131671324992125,-15.43919428839571,-165.47888875591946,1750
125,-2297.7862957167513,-2125.5218023332745,-3.8023828360205654,-12.74442916144623,-155.72554061906283,1592
126,-2427.435813736419,-2252.545989216751,-2.8762300212483844,-12.335439468726053,-159.68464881858054,1588
127,-1875.8825678505723,-1694.9431174823794,-6.978151010728693,-17.32098798413238,-156.64031137333785,1670
128,-2202.76112097749,-2050.4186391183844,-2.0245858213347985,-8.350552013241225,-142.02859720798293,1322
129,-2025.1538580096098,-1858.1933501992364,-2.7369753694765886,-5.6988963863385695,-158.52463605455347,1469
130,-2388.49459327776,-2220.687306086555,-3.35979667213996,-10.0693746187841,-154.378115900285,1438
131,-2314.19382775163,-2135.644640539084,-5.527226004134361,-13.241116900165819,-159.865031878939,1585
132,-2194.4455313354424,-2023.6895488940233,-4.696972401872634,-13.336610789262679,-152.77250339191838,1529
133,-2398.4367182917586,-2218.9727293144474,-4.409782875255166,-12.429879607588045,-162.68070054946767,1549
134,-2194.6222403651227,-2007.7685067690009,-6.7405241748870734,-15.38774457380827,-164.8209872676706,1655
135,-2345.3778542138093,-2191.1987339366115,-1.7251658097078004,-2.7579726434190173,-149.76192734906508,1285
136,-2495.1131359536307,-2317.185216927549,-4.047885840690644,-11.060922134143413,-162.87105021360028,1515
137,-2343.633875743528,-2178.8114500610304,-3.3519678162978153,-9.14943401121487,-152.39244416403434,1385
138,-2381.5515035233802,-2212.5193413984903,-3.383768920375302,-10.251158051439946,-155.3972351530665,1461
139,-1949.687465081237,-1777.3406933218148,-5.402749005478101,-8.34753399555196,-158.64764051406067,1653
140,-1437.9412940084517,-1406.483364296849,-3.729378989584644,-6.891435392089918,-20.837115329924238,1458
141,-2157.398166461692,-1981.4358811193165,-4.1276463598921875,-13.101432777799412,-158.83917985735414,1659
142,-2273.070399227919,-2104.9643502065614,-3.875002744073598,-12.38379658326441,-151.87555669902858,1544
143,-2096.555959090337,-1929.6038536154954,-4.47085900634049,-12.01515802381477,-150.46608844469338,1492
144,-2285.8096505083977,-2107.376704878567,-5.294328152315053,-13.864413808580736,-159.3693110061829,1669
145,-2183.5077413433837,-2004.6960341347701,-6.129873161598918,-14.834721487047398,-157.88134101081758,1686
146,-2320.9351739063527,-2145.2689019944983,-4.957523390446297,-12.654889763762291,-158.0976316927954,1579
147,-2271.2858917823955,-2087.959959813988,-6.200006030560851,-13.978329536264573,-163.1842822609009,1681
148,-2247.131495167201,-2078.0994671024737,-4.201136233019657,-11.44638080828378,-153.39217169008623,1478
149,-2172.353481548566,-1996.795909069087,-4.4995734176527,-12.953769530781251,-158.11505740804463,1647
150,-2134.419955495694,-1964.0221690590024,-3.940862460268788,-13.05830954283214,-153.40478349472536,1628
151,-2184.360458012727,-2011.7818522923785,-5.089313553282031,-12.162565136012777,-155.32672703106135,1514
152,-2043.8688669463395,-1861.0895658019626,-6.9939129432548786,-16.33830530968014,-159.44708289144887,1703
153,-2389.1481653215037,-2216.1710662864266,-5.0162675875109315,-12.019390289418833,-155.99385182228278,1599
154,-2046.2609235835707,-1871.9689974337896,-5.452049110191712,-14.507015146164193,-154.34151748202942,1617
155,-2258.3657344525195,-2073.2233984333184,-7.177119932761999,-14.605648495644637,-163.42328386983,1641
156,-2183.5302339845434,-2011.8062603306873,-4.443428375297707,-12.595337295278386,-154.75639923765414,1515
157,-2401.722693810542,-2231.5322378943356,-3.7057233991533782,-9.83745311789906,-156.64727939915394,1473
158,-2108.1872075881124,-1924.9500019342736,-6.6562065855447266,-15.635328897261413,-160.94567017104535,1658
159,-1893.4261339849586,-1721.7449205576793,-5.130568528715801,-14.897817701310087,-151.6601534310059,1732
160,-2312.710845577185,-2145.4026085695846,-3.5821902978562754,-10.694367233438761,-153.0316794763028,1448
161,-2190.0574076259168,-2020.6336630165658,-4.871639240522821,-11.946531811672747,-152.7050385001662,1449
162,-2121.7803400858115,-1971.7107249074602,-2.229334269892103,-3.9068495562105516,-143.97672227348062,1352
163,-2481.44298068911,-2311.1572747362616,-3.562979129021489,-9.67715541226155,-157.04557141156698,1459
164,-2445.0607780789996,-2284.648689710038,-1.4688364963760356,-7.181489434155559,-151.82036477183962,1285
165,-2083.6511951481507,-1900.6365966073702,-6.563627768193393,-15.386695987860337,-161.12109150891524,1710
166,-2337.1714353355133,-2166.8114003747664,-3.1283969213531235,-11.107069851602395,-156.12456818779037,1462
167,-2265.5358391846266,-2093.567594657564,-3.826828933005568,-10.603363766343168,-157.5380518277221,1490
168,-2447.8390897686495,-2284.7534468925614,-2.7518132573090206,-8.674558079545253,-151.72213256967393,1364
169,-2210.0514340837503,-2045.177759661336,-3.916088166057505,-9.800327940579832,-151.28757064376654,1389
170,-1758.3293066110195,-1585.252442529269,-4.468531505236419,-8.454288942271743,-160.16210843589013,1622
171,-2434.5621400074997,-2277.110898087624,-1.8442239223279666,-8.178189792227966,-147.49022394804527,1341
172,-2297.448444286518,-2132.9221300925215,-3.4822831164280146,-9.487945000286459,-151.55711184858092,1429
173,-2151.969562837261,-1985.0059390475822,-4.074250977802563,-11.054701775878371,-151.86666122938163,1495
174,-2468.24473169073,-2298.3241134531772,-2.784337854287793,-9.147577915479163,-158.02848998312268,1391
175,-1851.3377746046751,-1669.4166450554033,-6.586602663806802,-16.555860439677573,-158.83170166812468,1747
176,-1976.3404264049755,-1798.7559310591148,-5.967733626787066,-16.898839473444024,-154.71792224563174,1697
177,-2285.980571804874,-2112.6577574250573,-4.346371240153385,-13.143417094078698,-155.8347525050516,1578
178,-2421.140762871632,-2255.5376211494395,-2.612303139054878,-9.80158378506402,-153.22052865051614,1388
179,-2522.0340253149134,-2346.0766257002233,-2.7872492396021182,-10.481568558029537,-162.69109159126486,1510
180,-2310.1152991209296,-2137.2371045808422,-4.285854047835262,-12.39471088075826,-156.23960479821883,1548
181,-1944.159620483824,-1762.8139960998913,-5.766204077782802,-17.70348814747796,-157.87593215861503,1733
182,-2358.3559146531074,-2189.656762245091,-3.532397811615512,-10.619345183871527,-154.57672726147,1430
183,-2181.767828419957,-2001.496589802294,-3.543762838654207,-8.30010686007481,-168.45498307943873,1552
184,-2003.2884105430396,-1839.586193879419,-3.7270551249183757,-12.121039619853578,-147.87615727673608,1538
185,-2087.261984398101,-1914.4684570225652,-4.270457373929819,-13.594456952136188,-154.92966723053792,1658
186,-2265.1182159345904,-2090.5319308252074,-3.681094553369055,-13.52508224447288,-157.380108311536,1635
187,-1873.0174027190817,-1694.2984117262713,-5.079034082541878,-13.303218911323832,-160.3367379989741,1722
188,-2136.6648250159,-1974.0502255816384,-2.9759936699075364,-10.599549675900557,-149.03905608846583,1463
189,-2258.675392715617,-2089.6081076663545,-4.660171799596581,-11.53224843616719,-152.91046393179508,1535
190,-2121.6759726376695,-1943.9974491201165,-5.117124697011759,-13.235978681006603,-159.3651916748527,1642
191,-2136.5818617254135,-1955.2421976365783,-5.920424473638354,-17.099639752837422,-158.31959986235825,1721
192,-2153.8931112531004,-1995.9779447439357,-1.595121186694381,-2.6352716336143125,-153.74399405522786,1291
193,-1955.781598287618,-1771.5798561698482,-5.979507970313987,-16.457726952740728,-161.81931384563757,1773
194,-2589.86998650437,-2410.9207474407463,-3.0317249536465196,-10.466217278165963,-165.4512968318003,1490
195,-2430.3400757058107,-2262.4352749744953,-3.628369578268441,-9.724566135768429,-154.5779107273204,1431
196,-2285.2994191871753,-2114.6530260834365,-3.784084585902901,-11.670975256900727,-155.19133326093396,1495
197,-2286.728718251348,-2125.22525695036,-3.1159319936651313,-9.651391099714967,-148.73613820761017,1392
198,-1997.311781936282,-1816.5720735341422,-6.624625801889804,-17.00653526285707,-157.108547337407,1696
199,-2416.286739923014,-2245.942972326198,-3.2638439790309377,-10.821494842804718,-156.26616714009583,1516
200,-2399.5136900696534,-2240.791552240652,-2.076780757881991,-8.221289845856445,-148.47954777483324,1332
201,-1947.539129184619,-1782.476492432338,-4.804570093954554,-13.086375071856255,-147.17169158647425,1512
202,-2396.489478925088,-2234.772385508903,-2.5118977397706717,-8.325859678881601,-150.95667304246393,1338
203,-2067.4523191005505,-1881.2724109496378,-7.158444063822964,-17.632702690932,-161.38876139616994,1744
204,-2363.984674639494,-2178.831627489381,-5.206845860005904,-13.699817185185324,-166.24638410492116,1662
205,-2383.499943839997,-2212.9893152824275,-3.0768715952375856,-11.52497128656455,-155.90945393143153,1536
206,-2174.6958552958836,-2014.9887934638623,-2.855627690139987,-5.135238961406962,-151.7972214373083,1373
207,-2219.062011115865,-2043.3155416570553,-4.840715106415254,-14.493954641703498,-156.41179971069397,1660
208,-2457.4081277984315,-2298.6645521672735,-1.8403586378432308,-8.27067001675764,-148.6647871749006,1292
209,-2487.9138759132716,-2302.777468940082,-4.471561321308623,-12.752711874182062,-167.91213377769688,1623
210,-2471.4063708720328,-2309.338523208089,-1.9056993417121832,-7.749015464932594,-152.43399581629367,1315
211,-1967.5507582046762,-1790.2408041657966,-3.8082507661877827,-12.634101744783502,-160.86760152792837,1772
212,-2217.2241105257963,-2043.848020819677,-3.7596810573594794,-12.426783132238047,-157.18962551651958,1632
213,-2267.1918025784407,-2082.055599218493,-6.387101983725486,-14.469292679093055,-164.33971863395,1711
214,-2437.852139478993,-2273.9336542167453,-2.2292775680107537,-9.128527569197308,-152.60695677334738,1346
215,-2104.282790597486,-1921.1876319567316,-6.251887814325949,-17.204950086076998,-159.6383207403639,1764
216,-2151.0913570625285,-1972.215868529476,-6.051783232859918,-15.634170655842215,-157.18953464436112,1686
217,-2223.2527316939722,-2038.4558739100848,-5.280945230151468,-16.175401124963464,-163.35589537370433,1765
218,-2174.571923720597,-2002.43806731566,-4.677762987782714,-12.54185667421517,-154.97528805318618,1544
219,-2301.633936504548,-2117.0440383986497,-6.4246885629889485,-15.29168199308469,-162.90442870514926,1708
220,-2307.558102260129,-2125.8648351507163,-6.823613925595007,-15.864591939484278,-159.00506124433838,1766
221,-2228.3857114280345,-2042.2624092106191,-6.321676196424362,-14.34420801029228,-165.50301693619335,1671
222,-2216.5554254379176,-2037.286992807392,-5.898078956507752,-15.368756808709781,-158.0015968653128,1623
223,-2166.9202193534948,-1989.8518657372513,-4.609277293440166,-14.401209711239716,-158.0578666115625,1662
224,-2429.1271428578434,-2268.737993975703,-1.949062356329907,-7.574860337548732,-150.91309273767703,1290
225,-2420.345570723799,-2252.529148730058,-3.6647165947299434,-10.00210615913212,-154.1510441094239,1446
226,-2418.7904118577617,-2251.9665380823103,-3.0136768764745487,-10.667890892628984,-153.14511012899703,1468
227,-2221.622068804046,-2050.6910897944545,-4.974482417089924,-12.119142613821863,-153.85688107461547,1478
228,-2255.945964597763,-2103.249202911357,-1.6706356412441699,-6.919632171025843,-144.10649387413562,1296
229,-2272.77112006264,-2099.617626856508,-3.456653699693535,-13.893169898077621,-155.8083138455577,1719
230,-1793.6344350469951,-1625.6188284247605,-4.521477606803265,-10.75459928546446,-152.74097190877475,1552
231,-2159.9748905060537,-1979.9275974556379,-6.242677894769265,-15.46689058625537,-158.3415724515722,1620
232,-2443.523007157073,-2277.834242418212,-2.911641249855016,-8.2716967803459,-154.5951687303154,1364
233,-2181.1129405177485,-2024.914081816693,-2.1785765523230967,-8.540681624867608,-145.54928878329966,1352
234,-2111.1980942025148,-1933.0514682148312,-6.318444224864401,-15.423108449025776,-156.405073313798,1636
235,-2247.3475299144725,-2078.8387219264596,-4.254572139859791,-11.516615190032166,-152.74988957917014,1437
236,-2361.2713475231476,-2186.831103285604,-4.301537801655187,-12.703283715554987,-157.44748493221428,1536
237,-2094.734299547293,-1925.980482982606,-4.631287059322832,-12.344681602318992,-151.88913320356582,1498
238,-2257.9493801522885,-2064.795127487432,-7.730073531184353,-15.591176906273434,-169.94905274538664,1712
239,-2389.5604459502824,-2218.2455293945345,-3.563345735021578,-10.842989166789646,-156.90858165394081,1483
240,-2176.577718385579,-2007.7367786665602,-4.645595315657766,-11.266749536650202,-152.93502041572313,1439
241,-2294.670021354343,-2132.119061394992,-3.057611875775629,-9.716214623424761,-149.83203457415772,1364
242,-2368.1303449803486,-2202.9140905265513,-2.9942905940809306,-9.73505254735791,-152.5094562303216,1410
243,-2229.1434544936983,-2055.1697543237083,-4.2352151083642795,-11.6269989363353,-158.11148612531156,1508
244,-2115.1478165658928,-1938.5743649954836,-4.607905919530487,-14.871940273728091,-157.09360537716185,1639
245,-2317.6492521408786,-2156.5501346701467,-2.713006579013808,-9.097953970476075,-149.36079853938213,1347
246,-2120.789736506592,-1938.1683057036628,-6.454192827171368,-15.797693829286661,-160.36954414647906,1667
247,-2074.4351554155287,-1913.281026379581,-2.4252253684008585,-5.72101272319725,-153.07452576086737,1346
248,-2399.770138500276,-2225.7705524416333,-4.50066530783075,-12.867825788291862,-156.64121299165623,1563
249,-2211.892195440113,-2030.6745497662598,-6.189632815777388,-16.2765441177093,-158.75146874037256,1730
250,-2254.613459356803,-2070.8202233498923,-5.925706546840613,-14.970228432803582,-162.89730102727611,1655
251,-1864.9268988008482,-1681.9274263327836,-6.2785211614356715,-11.74672933508099,-165.02440628919803,1748
252,-2474.2279592318764,-2298.910081596554,-3.4535480321962164,-12.781609563566043,-159.09438905561095,1551
253,-2217.439213840139,-2036.274431317624,-5.900890149007245,-15.264464514787289,-159.9994278587211,1720
254,-2323.3101789326506,-2149.1758628712864,-3.779851085312258,-13.340786913249792,-157.01464312856604,1637
255,-2281.124941043346,-2099.867674180115,-4.942280401696524,-14.650855368058476,-161.67828060988762,1699
256,-2259.59877723296,-2087.419955499063,-4.11536111033616,-11.868838984711557,-156.19523463527963,1566
257,-2245.2584089856873,-2069.0374939260246,-4.137135493505664,-14.161994915873139,-157.97149430799357,1680
258,-2514.388044161977,-2340.408737606393,-3.342230007342082,-10.019558509646409,-160.61755670427553,1450
259,-1532.9366502134033,-1373.110729213048,-3.744691284889416,-4.924757994029705,-151.22875914631192,1394
260,-2308.6887063889617,-2133.7910909283205,-5.0239190499697655,-12.193282232203318,-157.73131007302382,1553
261,-2410.7462001686135,-2239.84479146836,-3.592769404901669,-10.408377819426965,-156.90026147593053,1418
262,-2144.5635027613216,-1978.1323722892341,-4.317826514644493,-10.923825369713517,-151.29275167206904,1469
263,-2297.1709784615596,-2130.9842464294916,-3.499069206746521,-10.406233262912101,-152.2923138064219,1474
264,-2442.7671569521385,-2274.8539078014815,-3.0972149960539874,-10.87332038488701,-153.95029292171375,1460
265,-2347.370819688023,-2186.9961192197297,-2.735153748348694,-8.706352770264118,-148.99980628861417,1382
266,-2304.4210965887464,-2131.2530666499265,-3.761046646817978,-12.074158412089865,-157.3328248799118,1544
267,-2007.499040059863,-1828.7577834002107,-6.1773762816310205,-16.750912531498713,-155.81296784652844,1718
268,-2124.03815556377,-1955.9437122192064,-4.4773671298664475,-6.355652335839339,-157.26142387889118,1509
269,-2398.2880396224386,-2228.69794951845,-3.695422059894267,-9.930069166615338,-155.96654609443743,1435
