index,reward,los_reward,body_rate_penalty,body_accel_penalty,steps
33,1470.149119340483,1718.1496725450074,-41.72898671639138,-92.98362147621653,689
34,1563.190728139709,1804.3763397979017,-42.98937486978922,-95.34713868807796,697
35,1595.2742806491976,1843.8444174802146,-39.055839010117325,-96.69077483635668,707
36,153.24761601622805,185.2154957685529,-4.7952234212656375,-13.158076350646349,128
37,1005.6957166243941,1188.4535580185845,-27.56507362429946,-67.58177289759428,529
38,294.2630179363687,356.81921575925395,-10.35285202092335,-27.854432749058212,255
39,818.7293556050157,971.7957185242366,-24.85238051839756,-57.96030088228801,468
40,241.01690058369468,290.2449107685168,-9.97063834640974,-17.887427027250055,164
41,1822.6355255349586,2118.7441334046007,-49.78916960406276,-110.05265774270913,798
42,471.7370503045672,568.6488597614805,-14.180623055933687,-37.99471834025935,327
43,1237.1904860618595,1450.2214180691408,-34.19279004704066,-77.54661284418937,581
44,736.0232754703575,879.9478842658442,-22.35903997601495,-51.514722352940716,419
45,130.96197257589506,156.06851162779907,-5.514045077700184,-14.093876121300683,137
46,916.7305753170042,1090.3396897451642,-24.457903436886127,-60.405923604640215,477
47,151.09776104283083,173.52042221934443,-3.6988497093823054,-14.30119004095577,141
48,339.06588002938486,409.4086495137485,-11.766534478603457,-28.149232599140202,254
49,309.4040185863395,375.01652473246463,-10.653744746759758,-24.336825729495708,215
50,1292.4072802181784,1527.0062344121686,-36.8897496069061,-80.90447927809649,600
51,1235.609477331109,1443.5233426799155,-34.191453601491,-76.80437733621974,583
52,613.9445504754277,745.4399830997073,-21.560845502294633,-44.459166081347746,373
53,591.7046367561683,715.8447442588958,-17.682356930794914,-41.48676117889323,343
54,1458.5367830221837,1723.9082429779737,-42.20370144769602,-92.13182816795029,690
55,1034.1223070733001,1219.9262353673328,-32.0858490188509,-68.72542490432272,531
56,820.8261135826239,985.223982703929,-26.13519184725355,-55.88450288309822,452
57,139.56624617004502,157.46118834877413,-4.747217074575622,-15.458775857108789,155
58,464.82396528300353,557.2842100109078,-11.87321710974541,-37.18954469686889,323
59,782.3866852977219,928.0069937137636,-18.118649998145617,-53.38907755748124,430
60,362.7560185055242,442.93979415765807,-11.995598091025599,-28.173866193797704,252
61,1034.0272602798539,1223.6447981981223,-29.470079171670985,-66.14797207232695,506
62,445.43560420846336,540.7589291970006,-18.179713154189457,-36.14350678676856,312
63,1803.6698051085118,2108.885977287095,-47.0059944498529,-106.84934344764083,774
64,171.224407602349,210.3117176319052,-5.745276779156379,-16.675383770134935,162
65,920.8570328954846,1097.3550441771004,-24.80458972364322,-62.71153498317201,498
66,932.8126113310527,1110.7092439279372,-25.59020189472327,-61.60064173140711,489
67,1632.9859023892998,1903.9924795561067,-45.18320262201619,-97.64690429672267,707
68,581.8509229818017,699.8264841005041,-20.174980097409023,-42.507388618084136,357
69,998.028832478152,1183.9051009334523,-31.030167600487392,-66.85146937855966,516
70,933.1084172606242,1117.7026460963489,-21.38682316047799,-62.38628412041115,498
71,495.6680818590554,593.0398300909067,-13.871671622608961,-39.33790114695543,333
72,622.1513615371236,747.082025735079,-21.716080151950035,-42.26289416729752,342
73,1350.5883159285163,1578.2890835919102,-37.39059384080988,-84.15337816799149,624
74,926.7982295249072,1105.1687327325901,-29.63656278426312,-61.25317526170937,491
75,466.51593765300925,566.9590999397643,-14.56079479805,-34.0477935334745,282
76,1694.0481541218546,1983.196023839311,-46.09837330150925,-101.80583817407152,740
