index,reward,attitude_score,velocity_score,position_score,rate_track_score,dwell_bonus,rate_damping_penalty,angular_accel_penalty,action_smooth_penalty,action_effort_penalty,action_balance_penalty,safety_penalty,steps
94,946.09481452843,1412.455315769773,214.56224112680397,265.5184600420576,1848.0094045616568,3.2547847142653454,-13.159369399654334,-0.006686598215601766,-107.1223843835561,-10.075890421305306,-5.573197741121668,-195.85046111720604,2000
95,532.0980478827438,1376.1945161557808,74.71118326110891,217.2623856132946,1851.626460838665,0.6702919506909446,-13.257312091963149,-0.12086356732087225,-104.66689633565565,-11.778674225442366,-10.166828775064202,-347.489960093894,2000
96,1303.2692466546494,1830.0864709229202,296.5790873162547,284.15096312961515,1963.6655763731412,0.3189458173603738,-5.3692219132984595,-0.03158841132737168,-115.0446199423021,-9.40929650192366,-6.131677885482559,-112.23557543185339,2000
97,1156.8935811437857,1485.5812927575262,161.43926931652683,489.18707715780823,1662.496462341057,2.059806957108249,-34.830706995252775,-0.003706215510923282,-93.62782882048232,-10.550434963533569,-4.376222751426369,-264.84479589607946,2000
98,158.76506137782062,575.717150945383,95.98743400956008,276.22161555011604,1041.5344716128445,0.9576458477064907,-99.24364801589675,-0.03490661978061451,-78.28234700474529,-11.164590957459735,-5.188988376256803,-435.1539627579113,2000
99,1058.9722343265526,1761.2915807314696,160.65838033905308,254.33335215852296,1971.7835321139396,1.3301343499670355,-3.3455733788254163,-0.0,-112.80088819099956,-9.650113185785736,-4.874680870022882,-124.05855460521455,2000
100,576.7115609191544,1344.7280847879235,135.62506087308446,183.77354712231656,1694.42065710261,0.43668271790735214,-33.291318957179804,-0.6211849336835493,-105.11785596539103,-11.59567098884667,-10.234460062825013,-274.4506264089968,2000
101,671.0295884843399,1506.3034897103003,111.92224042805086,273.0522130961015,1713.9731011564227,3.523767362804133,-30.13508199735295,-0.10138727434196836,-101.7762539448439,-9.815810908885576,-4.409696079689275,-366.39646970738045,2000
102,1288.955126592787,1790.8440540755466,267.9567696591315,304.15149007350095,1975.5096137659357,0.31262821327725143,-2.7955458393316817,-0.0,-120.83834144612234,-9.34242575061148,-4.598111757652398,-103.75251224163493,2000
103,1086.0655154008693,1794.0471365083367,179.28969653578807,234.36828717299522,1981.4304737492273,3.111682742685159,-2.3535893929819904,-0.0,-125.72630794368767,-9.203227474271952,-5.031593651046893,-92.18981789252018,2000
104,939.6094443904981,1564.6992456860437,128.08874465153124,326.9490515143173,1934.7887100875046,1.309168892533951,-6.560527116334749,-0.003425603037186422,-109.37277155504196,-9.971461405931247,-5.824906553857693,-253.1867765380965,2000
105,958.9637448408137,1703.3620049036087,160.0742855431377,237.45078231134036,1972.2976264128101,0.22883522014065213,-2.8469024975223003,-2.2573471055812894e-07,-108.85142962975577,-10.346846414592209,-4.2999340611579555,-185.72675930672636,2000
106,1096.0573056932503,1787.9871813804102,269.33575979721326,212.39122244092079,1954.2353434461588,0.09534080789207901,-6.419423276588681,-0.0,-120.36755968017218,-8.723236175191591,-4.614718431925953,-153.63343239990402,2000
107,381.63605534598145,938.2689729711726,84.03054159551209,289.1241293046346,1560.5595678343643,1.7737175448599476,-35.4070825669804,-0.0030729367518696708,-94.34540944066951,-10.165334601354468,-4.210021439691149,-451.8650477992602,2000
108,1093.4688776232558,1684.8303092727087,170.4508847198839,339.5724937245726,1791.2077798783096,0.17846097581342307,-25.990285191022682,-2.5402748465532423,-90.76984366347362,-12.579244800562192,-9.82639031090328,-151.58049980157224,2000
109,-89.69579899676276,808.0310056120512,56.47996919237479,188.71236918292442,1276.2956517914315,0.8419273239450148,-76.81219720145499,-1.0197846587023713,-84.55089353787433,-12.854776344359793,-9.39997597799692,-627.5066968712634,2000
110,1203.574768433446,1727.6374114459943,276.0037297256717,238.78531711736622,1957.3652340028445,0.0626894051113265,-4.996066209608183,-0.0020035007322870544,-107.97466712278737,-10.099549980151844,-5.831311742773931,-83.21308428868605,2000
111,856.4845471121508,1387.8056930400255,108.52549915582244,335.78209991241255,1814.6581313056279,1.909958651056775,-11.547338576376246,-0.000945348983087691,-108.24014568234651,-9.98536739233949,-5.885820332630353,-261.5862435630961,2000
112,841.4542321064281,1567.1107199092517,124.64469921969604,218.38021519379268,1958.1972818833162,0.24761327768248484,-4.11568622889449,-0.005578793983372832,-127.54110453584475,-10.804703570998377,-7.73027183118912,-161.7858487999031,2000
113,1579.5748020837393,1863.9723438751457,221.4771021918709,518.4053494444686,1974.943208385251,6.1484014129909585,-4.171134480088556,-0.0024448946162530256,-93.53245453657654,-11.13421745666063,-5.126699765689525,-152.5325448061325,2000
114,1304.9967812482666,1733.7798477189463,176.5348286736927,410.59803105046836,1961.2146239523927,5.276573138072104,-5.100063034687208,-0.0,-94.32081521419484,-10.718378085082884,-3.205580051053903,-148.79908285608118,2000
115,959.0089793772167,1661.836160368052,187.83637973845063,263.6827400070326,1882.5362422593935,1.8542492421969679,-14.888057475268512,-0.013351576877893977,-116.10933316891848,-10.131516414965024,-6.340149389300443,-224.1066179959918,2000
116,855.4822295273724,1474.4410903718842,158.68115765816435,250.84982712000405,1871.3677313136686,1.0772205666099608,-11.68755933040503,-0.0004963855189724275,-115.50919447444802,-9.879734046245247,-5.802182521397308,-206.84749780540204,2000
117,327.8846709484456,778.142787385116,192.30054749094302,344.2812787712159,1020.043703905268,2.9806844210549017,-120.2422267213003,-3.5281408243862393,-75.22732218525583,-13.009064764035408,-9.044209384368466,-529.2183532259803,2000
118,680.1354172397084,1595.1791606193074,69.48965816115611,202.01638287023982,1940.7705165369468,0.26772614653146387,-5.996613222466657,-0.019927594971314463,-111.81791872689605,-10.854661473185915,-7.608120556234044,-248.92161374112627,2000
119,1466.5622545145307,1723.3287809939857,269.3008503791686,504.61357553579467,1968.144178684229,6.043484037671579,-4.506383133937817,-0.00485505139369983,-113.10606926427218,-10.649471850336486,-7.098601910928448,-215.8507996536853,2000
120,810.6904060053939,1542.7172476527496,108.21594900153798,283.20242689104225,1920.7963025367656,1.3545921022898006,-6.8021250614277795,-0.0,-97.86416519563886,-10.400870251205664,-3.934839156165711,-293.46864100704863,2000
121,1205.0388781287606,1837.6547201676697,151.26945739439327,349.3872405249965,1956.8089021812668,1.280923238760902,-7.218931290426968,-0.01591391213134276,-106.88726272059873,-10.810394211814254,-9.150745396745814,-134.60151912728588,2000
122,958.8177787529854,1755.8475243636708,120.9983972191135,238.462785147701,1966.7197072220577,0.09534080789207901,-4.111345247851915,-0.0,-113.97568761013798,-9.033500931924726,-4.332591456299425,-149.70954136661007,2000
123,359.2056431588289,1049.5520974384976,65.11803123839017,211.8052076191923,1711.7766625328322,0.059706549902406675,-16.169468696342385,-0.08940387362807982,-104.44696583403223,-10.869920024903298,-8.104413330310104,-386.64262812477136,2000
